volume	part	number	page	auth	titl	oreg	odat	id	dreg	claimants	previous	new_matter	see_also_ren	see_also_reg	note	full_text
					The Choir herald, Oct. 1950|Turn ye even to me.  Music: Roger C. Wilson.	B266291	1950-08-30	RE5507	1978-08-28	Lorenz Publishing Company|PWH						
					The Saturday review of literature.  Vol. 33, no. 35, Sept. 2, 1950.	B267238	1950-08-30	RE3619	1978-06-09	Saturday Review Magazine Corporation|PCW						
				Joseph Wood Krutch.	The Indispensable century.	B267238	1950-08-30	RE8171	1978-11-08	Marcelle Krutch|W						
				Norman Holland.	The Green bottle; a play in one act.	DP353	1950-08-30	RE565	1978-02-17	Norman Holland|A						
				Charles Wilkinson.	Lo! the star!  A Nativity play.	DP354	1950-08-30	RE3597	1978-06-01	Charles Wilkinson|A						
				Lynn Riggs.	Borned in Texas; a comedy in two acts.|Roadside.	DU24946	1950-08-30	RE11833	1978-12-26	Lee G. Riggs|NK||Joe V. Riggs|NK						
				Mordecai H. Lewittes.	The Student Bible.	A46949	1950-08-31	RE465	1978-02-10	Mordecai H. Lewittes|A						
				William Etkin.	College biology.	A47439	1950-08-31	RE9070	1978-12-11	William Etkin|A						
				E. Robert Schmitz, editor & designer: Merle Armitage, author of introd.: Virgil Thomson.	Piano works of Claude Debussy.	A47816	1950-08-31	RE7054	1978-10-06	Merle Armitage|A||Virgil Thomson|A						
				Edna L. Sterling, Harold Huseby & Helen F. Olson.	English language series.  Senior book 4.	A47825	1950-08-31	RE7461	1978-10-23	Holt, Rinehart and Winston|PWH						
				Herbert Kaufman.	Gotham in the air age.	A48596	1950-08-31	RE4892	1978-07-24	Inter-University Case Program, Inc.|PWH						
					Fun with numbers.  Ill. & text throughout: Nan Pollard, Lillian Emily Billington & Evelyn Penny.	A49529	1950-08-31	RE5412	1978-08-25	Lowe, Inc.|PWH						
					Proceedings of New York University 3rd Annual Conference on Labor.	AA160566	1950-08-31	RE35081	1978-12-18	New York University|PWH						
				Robert L. May, illustrator: Marion Guils.	Rudolph, the red nosed reindeer pop-up book.	AA162922	1950-08-31	RE33297	1978-05-23	Christopher N. May|PWH						
				Wilfred Eberhart, Irma Dick Swearingen & Bernice E. Leary.	Manual for Reading literature.  Book 1: Your world.	AA166108	1950-08-31	RE9964	1978-12-22	Wilfred Eberhart|A						
				Wilfred Eberhart, Irma Dick Swearingen & Bernice E. Leary.	Manual for Reading literature.  Book 2: Your country.	AA166109	1950-08-31	RE9965	1978-12-22	Wilfred Eberhart|A						
				Wilfred Eberhart, Irma Dick Swearingen & Bernice E. Leary.	Manual for Reading literature.  Book 3: Your life.	AA166110	1950-08-31	RE9966	1978-12-22	Wilfred Eberhart|A						
					Time; the weekly newsmagazine.  Vol. 56, no. 10, Sept. 4, 1950.	B261025	1950-08-31	RE2473	1978-04-21	Time, Inc.|PCW						
				Edward Newhouse.	The New Yorker magazine, Sept. 2, 1950|War for Tony.	B261026	1950-08-31	RE11879	1978-12-26	Edward Newhouse|A						
					The Nation.  Vol. 171, no. 10, Sept. 2, 1950.	B261075	1950-08-31	RE10305	1978-12-18	The Nation Associates, Inc.|PCW						
					Chicago daily tribune.  Vol. 109, no. 208, Aug. 31, 1950.	B261556	1950-08-31	RE4987	1978-08-02	Chicago Tribune Company|PCW						
					The Wall Street journal.  Vol. 136, no. 52, Aug. 31, 1950.	B261601	1950-08-31	RE5091	1978-07-21	Dow Jones & Company, Inc.|PCW						
					American maritime cases.  Vol. 28, no. 7, July 1950.	B262085	1950-08-31	RE644	1978-02-21	American Maritime Cases, Inc.|PCW						
					Life.  Vol. 29, no. 10.	B262121	1950-08-31	RE4209	1978-06-29	Time, Inc.|PCW						
					The Florida historical quarterly.  Vol. 29, no. 1, July 1950.	B262413	1950-08-31	RE6069	1978-09-18	Florida Historical Society|PCW						
					Daily variety.  Vol. 68, no. 62, Aug. 31, 1950.	B263683	1950-08-31	RE6499	1978-10-03	Daily Variety, Ltd.|PWH						
					Publishers weekly.  Vol. 158, no. 10, Sept. 2, 1950.	B263721	1950-08-31	RE4599	1978-07-07	Xerox Corporation|PCW						
					The School review; a journal of secondary education.  Vol. 58, no. 6, Sept. 1950.	B264457	1950-08-31	RE7208	1978-10-16	The University of Chicago|PCW						
					Thrilling ranch stories.  Vol. 42, no. 1, fall 1950.	B268001	1950-08-31	RE4004	1978-06-30	B. S. Inc|PCW						
				John Quincy Adams, author of renewable matter: Anton Schutz.	Her first recital.	H1886	1950-08-31	RE998	1978-03-07	New York Graphic Society, Ltd.|PWH						
				J. A. Salzmann.	Principles of orthodontics.	A47192	1950-09-01	RE9956	1978-12-15	J. A. Salzmann|A						
				H. W. Heinrich.	Industrial accident prevention.	A47241	1950-09-01	RE7715	1978-11-13	Viola E. Heinrich|W						
				Rollin G. Thomas.	Our modern banking and monetary system.	A47274	1950-09-01	RE5801	1978-08-28	Rollin G. Thomas|A						
				Patience Strong, pseud. of Mrs. Winifred Williams.	Magic casements.	A47745	1950-09-01	RE5056	1978-07-03	Patience Strong|A						
				Patience Strong, pseud. of Mrs. Winifred Williams.	Wayside glory.	A47746	1950-09-01	RE5057	1978-07-03	Patience Strong|A						
				Alexander George Heard & Donald Stuart Strong.	Southern primaries and elections.	A47768	1950-09-01	RE3859	1978-06-21	Alexander Heard|A||Donald S. Strong|A						
				Ruby Hayer Strand.	New horizons beyond the kitchen window.	A48027	1950-09-01	RE7940	1978-11-07	Ruby Hayer Strand|A						
				John Dewey, editor's notes by Eduard C. Lindeman.	Reconstruction in philosophy.	A48484	1950-09-01	RE2705	1978-05-05	Hazel T. Lindeman|W						
				National Comics Publications, Inc., Harry Donenfeld, president.	Superman.  Release the week of Sept. 4, 1950.	A106753	1950-09-01	RE7127	1978-09-22	Comics, Inc.|PWH						
				William Franklin Mellott.	Improved spiritual vitamins.	AA160350	1950-09-01	RE6861	1978-10-16	Albert F. Mellott|C						
					Advance California appellate reports.  Vol. 11, no. 35.	AA162164	1950-09-01	RE6893	1978-10-10	Bancroft-Whitney Company|PWH						
				Ruth P. Overholtzer.	The Wordless book visualized.	AA164397	1950-09-01	RE7446	1978-04-10	Child Evangelism Fellowship, Inc.|PWH						
				Horace Kirkus Dugdale.	Ten tested ways to increase your selling power.	AA166147	1950-09-01	RE1773	1978-03-28	H. K. Dugdale|A						
				G. Santoro, C. Parente & others.	Piedigrotta, 1950-51, Gesa.|Piegigrotta Gesa.	AFO2870	1950-09-01	RE5825	1978-08-30	Italian Book Corporation|PCW						
				E. Bonagura, E. Cavi & others.	Giba, Piedigrotta, 1950/51.	AFO2872	1950-09-01	RE5827	1978-08-30	Italian Book Corporation|PCW						
					Popular mechanics magazine.  Vol. 94, no. 3, Sept. 1950.	B260173	1950-09-01	RE5428	1978-08-15	The Hearst Corporation|PCW						
					Adult class.  Oct.-Dec. 1950.	B261404	1950-09-01	RE8531	1978-12-05	Magazine Management Company, Inc.|PCW						
					Home.  Oct.-Dec. 1950.	B261405	1950-09-01	RE8641	1978-12-05	Magazine Management Company, Inc.|PCW						
					Intermediate senior class.  Oct.-Dec. 1950.	B261406	1950-09-01	RE8640	1978-12-05	Magazine Management Company, Inc.|PCW						
					Junior class.  Oct.-Dec. 1950.	B261407	1950-09-01	RE8530	1978-12-05	Magazine Management Company, Inc.|PCW						
					Junior high topic.  Oct.-Dec. 1950.	B261408	1950-09-01	RE8529	1978-12-05	Magazine Management Company, Inc.|PCW						
					Junior programs.  Oct.-Dec. 1950.	B261409	1950-09-01	RE8528	1978-12-05	Magazine Management Company, Inc.|PCW						
					Juniors.  Oct. 1950.	B261410	1950-09-01	RE8527	1978-12-05	Magazine Management Company, Inc.|PCW						
					Junior teacher.  Oct.-Dec. 1950.	B261411	1950-09-01	RE8526	1978-12-05	Magazine Management Company, Inc.|PCW						
					Primary teacher.  Oct.-Dec. 1950.	B261412	1950-09-01	RE8525	1978-12-05	Magazine Management Company, Inc.|PCW						
					Story world.  Oct. 1950.	B261413	1950-09-01	RE9365	1978-12-28	Cadence Industries Corporation|PCW						
				The Judson Press.	Young people's class.  Oct.-Dec. 1950.	B261414	1950-09-01	RE8524	1978-12-05	Magazine Management Company, Inc.|PCW						
				The Judson Press.	Teens.  Oct. 1950.	B261415	1950-09-01	RE8523	1978-12-05	Magazine Management Company, Inc.|PCW						
				Judson Press (Marvel Comics Group)	The High call.  Autumn 1950.	B261419	1950-09-01	RE9108	1978-12-28	Cadence Industries Corporation|PCW						
					Chicago daily tribune.  Vol. 109, no. 209, Sept. 1, 1950.	B261557	1950-09-01	RE5020	1978-08-04	Chicago Tribune Company|PCW						
					The Wall Street journal.  Vol. 136, no. 53, Sept. 1, 1950.	B261602	1950-09-01	RE5767	1978-08-17	Dow Jones & Company, Inc.|PCW						
					The New York times.  Vol. 99, no. 33823, Sept. 1, 1950.	B261661	1950-09-01	RE4830	1978-07-17	The New York Times Company|PCW						
					Political science quarterly.  Vol. 65, no. 3, Sept. 1950.	B262190	1950-09-01	RE20033	1978-05-26	The Academy of Political Science|PCW						
					Harper's magazine.  Vol. 201, no. 1204.	B262265	1950-09-01	RE2695	1978-04-27	Minneapolis Star and Tribune Company, Inc.|PCW						
				Victoria Lincoln (Victoria Lincoln Lowe)	Sir Carl of Heldart; a novel.	B262265	1950-09-01	RE4355	1978-05-15	Victoria Lincoln Lowe|A						
					Seventeen.  Vol. 9, no. 9, Sept. 1950.	B262709	1950-09-01	RE2709	1978-05-04	Triangle Communications, Inc.|PCW						
					The Magazine Antiques.  Vol. 58, no. 3, Sept. 1950.	B263301	1950-09-01	RE446	1978-01-09	Straight Enterprises, Inc.|PCW						
					Daily variety.  Vol. 68, no. 63, Sept. 1, 1950.	B263684	1950-09-01	RE9788	1978-12-12	Daily Variety, Ltd.|PWH						
					GP. Vol. 2, no. 3, Sept. 1950.	B264086	1950-09-01	RE7074	1978-10-18	American Academy of Family Physicians|PCW						
					The Alaska sportsman.  Vol. 16, no. 10, Oct. 1950.	B264922	1950-09-01	RE2937	1978-05-15	Alaska Northwest Publishing Company|PCW						
					The Volunteer choir.  Vol. 38, no. 1, Oct. 1950.	B266293	1950-09-01	RE5517	1978-08-28	Lorenz Publishing Company|PCW						
					Near to His heart.  Music arr. Herman VonBerge.|The Volunteer choir, Oct. 1950	B266293	1950-09-01	RE5513	1978-08-28	Lorenz Publishing Company|PWH						
					O Lord, our Lord.  Music & words: Stewart Landon, pseud. of Roger C. Wilson.|The Volunteer choir, Oct. 1950	B266293	1950-09-01	RE5521	1978-08-28	Lorenz Publishing Company|PWH						
					Remember me.  Words & music: Walter R. Clerke.|The Volunteer choir, Oct. 1950	B266293	1950-09-01	RE5524	1978-08-28	Lorenz Publishing Company|PWH						
					The Dawning of the morning.  Words and music: Edward M. Fuller & W. C. Martin.|The Volunteer choir, Oct. 1950	B266293	1950-09-01	RE5514	1978-08-28	Lorenz Publishing Company|PWH						
					The Volunteer choir, Oct. 1950|There is peace.  Words and music: Louise L. Wilson (Peter Marshall) & Bessie Patten Gilmore.	B266293	1950-09-01	RE5515	1978-08-28	Lorenz Publishing Company|PWH						
					God's house.  Words and music: Lynda Parker Loucks.|The Volunteer choir, Oct. 1950	B266293	1950-09-01	RE5516	1978-08-28	Lynda Parker Loucks|A						
				The Judson Press.	Young people.  Oct. 1, 1950.	B266473	1950-09-01	RE8521	1978-12-05	Magazine Management Company, Inc.|PCW						
					Congressional quarterly log weekly report.  Vol. 8, no. 35, Sept. 1, 1950.	B266663	1950-09-01	RE6939	1978-08-10	Congressional Quarterly, Inc.|PWH						
					Screen stars.  Dec. 1950.	B266907	1950-09-01	RE8510	1978-12-05	Magazine Management Company, Inc.|PCW						
					Journey into unknown worlds.  Dec. 1950.	B267281	1950-09-01	RE8509	1978-12-05	Magazine Management Company, Inc.|PCW						
				U. S. A. Comic Magazine Corporation.	War comics.  Dec. 1950.	B267910	1950-09-01	RE9127	1978-12-28	Cadence Industries Corporation|PCW						
				Fritz Leiber.	The Dead man.	B268222	1950-09-01	RE8850	1978-12-01	Fritz Leiber|A						
					Masked rider western.  Vol. 28, no. 3, Nov. 1950.	B268500	1950-09-01	RE3982	1978-06-29	B. S. Inc|PCW						
					Startling stories.  Vol. 22, no. 2, Nov. 1950.	B268501	1950-09-01	RE3963	1978-06-30	B. S. Inc|PCW						
				Jack Vance (John Holbrook Vance)	The Five gold bands.	B268501	1950-09-01	RE4587	1978-07-13	John Holbrook Vance|A						
					Trailer travel magazine.  Vol. 15, no. 9, Sept. 1950.	B277549	1950-09-01	RE7676	1978-11-13	Woodall Publishing Company|PCW						
					Pacific islands.	F8493	1950-09-01	RE1957	1978-03-27	Rand McNally & Company|PWH						
				Myrtle Gruelle, employer for hire.	"Johnny Gruelle's own ""Raggedy Andy"" doll."	KK54388	1950-09-01	RE11829	1978-12-26	Richard Gruelle|PWH||Worth Gruelle|PWH						
				Myrtle Gruelle, employer for hire.	"Johnny Gruelle's own ""Raggedy Ann"" doll; hang tag."	KK54389	1950-09-01	RE11830	1978-12-26	Richard Gruelle|PWH||Worth Gruelle|PWH						
				Myrtle Gruelle, employer for hire.	"Johnny Gruelle's own ""Raggedy Ann"" doll."	KK54390	1950-09-01	RE11831	1978-12-26	Richard Gruelle|PWH||Worth Gruelle|PWH						
					California Historical Society quarterly.  Vol. 29, no. 3, Sept. 1950.	TX153809	1950-09-01	RE15059	1978-11-08	California Historical Society|PCW						
				E. A. Mario, G. Aliperti & others.	Piedigrotta, 1950/51, E. A. Mario.|Piegigrotta Mario.	AFO2871	1950-09-02	RE5826	1978-08-30	Italian Book Corporation|PCW						
					Barron's the national business & financial weekly.  Vol. 30, no. 36, Sept. 4, 1950.	B261430	1950-09-02	RE5766	1978-08-17	Dow Jones & Company, Inc.|PCW						
					Chicago daily tribune.  Vol. 109, no. 210, Sept. 2, 1950.	B261558	1950-09-02	RE5021	1978-08-04	Chicago Tribune Company|PCW						
					The Wall Street journal.  Vol. 136, no. 54, Sept. 2, 1950.	B261603	1950-09-02	RE5768	1978-08-17	Dow Jones & Company, Inc.|PCW						
					The New York times.  Vol. 99, no. 33824, Sept. 2, 1950.	B261662	1950-09-02	RE4831	1978-07-17	The New York Times Company|PCW						
				L. W. Smith.	Secret place.  Oct.-Dec. 1950.	B267755	1950-09-02	RE8505	1978-12-05	Magazine Management Company, Inc.|PCW						
				Werner Levi.	Fundamentals of world organization.	A48719	1950-09-03	RE7658	1978-11-13	Werner Levi|A						
				William Dudley Pelley.	Soulcraft scripts.	AA171002	1950-09-03	RE8770	1978-12-15	Adelaide Pelley Pearson|C						
					Chicago Sunday tribune.  Vol. 109, no. 36, Sept. 3, 1950.	B261552	1950-09-03	RE5019	1978-08-04	Chicago Tribune Company|PCW						
					The New York times.  Vol. 99, no. 33825, Sept. 3, 1950.	B261663	1950-09-03	RE4832	1978-07-17	The New York Times Company|PCW						
					AOPA pilot.  Oct. 1950.	B354112	1950-09-03	RE5148	1978-08-07	Aircraft Owners and Pilots Association|PCW						
				National Comics Publications, Inc., Harry Donenfeld, president.	Superman.	K36403	1950-09-03	RE7142	1978-09-22	Comics, Inc.|PWH						
				Ira O. Wade.	Voltaire's Micromegas; a study in the fusion of science, myth and art.	A47362	1950-09-04	RE225	1978-01-23	Ira O. Wade|A						
				John L. Caskey, Marion Rawson & Jerome Sperling.	Troy.  Vol. 1, pt. 1 (text) & 2 (plates)	A47363	1950-09-04	RE116	1978-01-16	John L. Caskey|A||Marion Rawson|A||Jerome Sperling|A						
				Dorothy Emily Peploe (Dorothy Emily Stevenson)	Music in the hills.	A49051|AIO695	1950-10-14|1950-09-04	RE1158	1978-03-21	J. R. S. Peploe|C||Rosemary Fleming Freeland|C||J. W. Peploe|C						
				Elda L. Merton.	Spinno; with instructions.	AA162811	1950-09-04	RE9079	1978-12-07	Holt, Rinehart and Winston|PWH						
				Camille Pissarro.	Lettres a son fils Lucien.	AFO3864	1950-09-04	RE2861	1978-05-22	John Rewald|PPW						
					Chicago daily tribune.  Vol. 109, no. 211, Sept. 4, 1950.	B261559	1950-09-04	RE5022	1978-08-04	Chicago Tribune Company|PCW						
					The New York times.  Vol. 99, no. 33826, Sept. 4, 1950.	B261664	1950-09-04	RE4833	1978-07-17	The New York Times Company|PCW						
					Billboard.  Vol. 62, no. 36, Sept. 9, 1950.	B263013	1950-09-04	RE3012	1978-06-06	Billboard Publications, Inc.|PCW						
				Michael Pertwee.	Night was our friend.	DP295	1950-09-04	RE846	1978-03-07	Michael Pertwee|A						
				Lewis Herman.	This is West Point.	A47020	1950-09-05	RE11848	1978-12-26	Judith Herman|C						
				Peggy O'More, pseud. of Jeanne Bowman.	Miss Smith's husband.	A47032	1950-09-05	RE2274	1978-04-17	Peggy O'More|A						
				Harold P. Smith.	A Treasure hunt in Judaism.	A47049	1950-09-05	RE365	1978-02-07	Harold P. Smith|A						
					Conservation of natural resources.  Editor: Guy-Harold Smith.	A47244	1950-09-05	RE6567	1978-10-16	John Wiley & Sons, Inc.|PCW						
				Charles H. Schmitz.	Windows toward God.	A47299	1950-09-05	RE1551	1978-03-16	Charles H. Schmitz|A						
				Alice Geer Kelsey.	The Teakwood pulpit and other stories for juniors worship.	A47300	1950-09-05	RE2662	1978-04-26	Alice Geer Kelsey|A						
				George R. Terry.	Marketing, selected case problems.	A47323	1950-09-05	RE5802	1978-08-28	George R. Terry|A						
				Sturgis E. Leavitt & Sterling A. Stoudemire.	Sound Spanish.	A47826	1950-09-05	RE7398	1978-10-19	Holt, Rinehart and Winston|PWH						
				Robert Miller Neal.	High green and the Bark Peelers; the story of Engineman Henry A. Beaulieu and his Boston & Maine railroad.	A48600	1950-09-05	RE7393	1978-10-19	Helen Frances Smith Neal|W						
				Frederic James Quinn, Meredith Reese Davis & Harold Earl Browne.	Otis maintenance reference book.  Article XV.1.4 & article XV.2.1.	AA160386	1950-09-05	RE3548	1978-06-07	Otis Elevator Company|PWH						
					Advance California reports.  Vol. 11, no. 36.	AA162375	1950-09-05	RE6894	1978-10-10	Bancroft-Whitney Company|PWH						
					Chicago daily tribune.  Vol. 109, no. 212, Sept. 5, 1950.	B261560	1950-09-05	RE5023	1978-08-04	Chicago Tribune Company|PCW						
					The Wall Street journal.  Vol. 136, no. 55, Sept. 5, 1950.	B261604	1950-09-05	RE5769	1978-08-17	Dow Jones & Company, Inc.|PCW						
					The New York times.  Vol. 99, no. 33827, Sept. 5, 1950.	B261665	1950-09-05	RE4834	1978-07-17	The New York Times Company|PCW						
					Physics today.  Vol. 3, no. 9, Sept. 1950.	B262698	1950-09-05	RE3695	1978-06-16	American Institute of Physics|PCW						
					Commonweal.  Vol. 52, no. 22, Sept. 8, 1950.	B263335	1950-09-05	RE20020	1978-12-04	Commonweal Publishing Company, Inc.|PCW						
					Daily variety.  Vol. 68, no. 64, Sept. 5, 1950.	B263685	1950-09-05	RE9789	1978-12-12	Daily Variety, Ltd.|PWH						
					Poetry.  Vol. 76, no. 6, Sept. 1950.	B267456	1950-09-05	RE4927	1978-08-07	The Modern Poetry Association|PCW						
				Karl Godwin, author of renewable matter: Pierce and Smith.	Alive forevermore.	H1734	1950-09-05	RE5849	1978-09-08	Abingdon|PWH						
				Ben Koodin.	Elkobord bulletin screen descriptive folder.	KK53284	1950-09-05	RE2980	1978-05-19	Ben Koodin|A						
				Roy Abram Burkhart.	The Secret of life.	A47165	1950-09-06	RE8022	1978-11-13	Hazel Burkhart Floyd|W						
				Electa Clark, illustrated by Albert Orbaan.	Pennywink Carnival.	A47178	1950-09-06	RE8773	1978-12-01	Electa Clark|A						
				Ursula Graham Bower (Ursula Graham Bower Betts)	Drums behind the hill.	A47201	1950-09-06	RE8042	1978-11-08	Ursula Graham Bower|A						
					Carol from the country.  Text by Frieda Friedman, ill. by Mary Barton.	A47202	1950-09-06	RE8123	1978-10-27	Frieda Friedman|A						
					Schoolroom zoo.  Text: Catherine Woolley, illustrated by Iris Beatty Johnson.	A47203	1950-09-06	RE8139	1978-10-30	Catherine Woolley|A						
					Christopher and his turtle.  Written & illustrated by Eleanor Frances Lattimore.	A47204	1950-09-06	RE8140	1978-10-30	Eleanor Frances Lattimore|A						
					Ruby throat, the story of a humming bird.  Written & illustrated by Robert M. McClung.	A47205	1950-09-06	RE8141	1978-10-30	Robert M. McClung|A						
