volume	part	number	page	auth	titl	oreg	odat	id	dreg	claimants	previous	new_matter	see_also_ren	see_also_reg	publ	note	full_text
				Leo J. Brueckner, Elda L. Merton & Foster E. Grossnickle.	Moving ahead in arithmetic.  Bk. 4.	A659016	1963-10-29	RE562010	1991-12-19	Richard G. Brueckner|C||Foster E. Grossnickle|A							
					West's California reporter.  Vol. 31: cases argued and determined in the Supreme Court, District Courts of Appeal, Appellate Department Superior Court.	A659247	1963-10-29	RE542626	1991-08-19	West Publishing Company|PWH							
					North Western digest; cumulative suppl.  Vol. 5-5B.	A659248	1963-10-29	RE542627	1991-08-19	West Publishing Company|PWH							
				Marc Pincherle, translation: Lucile H. Brockway.	The World of the virtuoso.	A659388	1963-10-29	RE558284	1991-12-04	George P. Brockway|Wr							
				Albert Averbach, Harry A. Gair & Robert Tuby.	Handling accident cases.  Vol. 7: courtroom projection of trauma.	A659389	1963-10-29	RE537286	1991-07-01	Thomson Legal Publishing, Inc.|PWH							
				Lucius Beebe.	The Overland Limited.	A659532	1963-10-29	RE559162	1991-12-09	Ann Clegg Holloway|E							
				Leo J. Brueckner, Elda L. Merton, Foster E. Grossnickle, and two others.	Moving ahead in arithmetic.  Bk. 5.	A659643	1963-10-29	RE562012	1991-12-19	Richard G. Brueckner|C||Foster E. Grossnickle|A							
				Leo J. Brueckner, Elda L. Merton, Foster E. Grossnickle, and two others.	Moving ahead in arithmetic.  Bk. 6.	A659644	1963-10-29	RE562013	1991-12-19	Richard G. Brueckner|C||Foster E. Grossnickle|A							
				Frederick H. Allen.	Positive aspects of child psychiatry.	A659690	1963-10-29	RE558220	1991-12-04	Madell Gille Allen|W							
				Hinton Rowan Helper, with an introd. by the Crowell-Collier Publishing Company, employer for hire of Earl Schenck Miers.	The Impending crisis of the South: how to meet it.	A661239	1963-10-29	RE546132	1991-09-26	Macmillan, Inc.|PWH							
				Roberta Strauss Feuerlicht.	Andrew's raiders.	A661241	1963-10-29	RE565813	1991-12-18	Herbert Feuerlicht|Wr							
					The Essential Longfellow.  With an introd., notes, and selected bibliography by the Crowell-Collier Publishing Company, employer for hire of Lewis Leary.	A661242	1963-10-29	RE549485	1991-11-08	Macmillan Publishing Company|PWH							
				Peter Hunt, with a foreword by Anthony Boucher (general editor)	Oscar Slater: the great suspect.	A662179	1963-10-29	RE549489	1991-11-08	Anthony Boucher|A							
				Peter Hunt, with a foreword by Anthony Boucher (general editor)	Oscar Slater: the great suspect.	A662180	1963-10-29	RE549490	1991-11-08	Peter Hunt|A							
					The Use of history  By A. L. Rowse.	A662181	1963-10-29	RE569057	1991-12-03	Macmillan Publishing Company|PWH							
				Golden Press, Inc. & the Ridge Press, Inc.	The Golden book history of the United States.  Vol. 12.	A663498	1963-10-29	RE522635	1991-02-08	Western Publishing Company, Inc.|PWH							
				Alma Power-Waters.	Mother Seton & the Sisters of Charity.	A663500	1963-10-29	RE534919	1991-07-18	Brian Power-Waters|C							
				John Paul Pritchard.	Literary wise men of Gotham; criticism in New York, 1815-1860.	A663580	1963-10-29	RE521855	1991-12-12	John Paul Pritchard, Jr.|C							
					The Realities of world communism.  Text: Willam Petersen.	A663678	1963-10-29	RE521672	1991-12-09	William Petersen|A							
				Edwin D. McLane.	7:05 and the church alive: dynamic and successful programs in today's churches.	A663689	1963-10-29	RE549072	1991-10-28	Edwin D. McLane|A							
				Leonard Louis Levinson.	The Left handed dictionary.	A667265	1963-10-29	RE541181	1991-08-15	Ruth Keller Levinson|W							
				Bollingen Foundation, Inc., employer for hire of Michael Hamburger (editor & translator), Vernon Watkins (translator)	Bollingen Foundation, Inc.|Selected plays and libretti.	A668025	1963-10-29	RE507021	1991-09-09	Princeton University Press|PWH							
				Douglas Bush.	Mythology and the Renaissance tradition in English poetry.	A668554	1963-10-29	RE558232	1991-12-04	Douglas Bush|A							
					March of comics.  Ser. no. 254 (featuring Lassie)	A672089	1963-10-29	RE549272	1991-11-08	L.P. Palladium|PWH							
				John W. Peterson.	Favorite poems.	A677200	1963-10-29	RE562208	1991-12-20	John W. Peterson|A							
				William A. Read.	Louisiana-French.	A750299	1963-10-29	RE521885	1991-11-25	Louisiana State University Press|PPW							
				Frederick Seitz & David Turnbull.	Solid state physics, advances in research and applications.  Vol. 15.	A750548	1963-10-29	RE561443	1991-12-09	Frederick Seitz|A||David Turnbull|A							
				Mark L. Prophet a.k.a. Saint Germain, et al.	Keepers of the flame.  Lesson 12.	A800274	1963-10-29	RE589431	1991-12-31	Church Universal and Triumphant, Inc.|PWH							
					The Christian Science monitor, Boston.  Vol. 55, no. 284, Oct. 29, 1963.	B69124	1963-10-29	RE513707	1991-01-14	Christian Science Publishing Society|PWH							
					The Wall Street journal.  Vol. 162, no. 85, Oct. 29, 1963.	B69125	1963-10-29	RE521749	1991-12-30	Dow Jones & Company, Inc.|PCW							
					Little Orphan Annie.	B69139	1963-10-29	RE558849	1991-12-17	Tribune Media Services, Inc.|PWH							
					New York herald tribune.  Vol. 123, no. 42586, Oct. 29, 1963.	B69140	1963-10-29	RE566773	1991-12-30	IHT Corporation|PWH							
					The Washington post and times herald.  Vol. 86, no. 328, Oct. 29, 1963.	B69158	1963-10-29	RE559826	1991-12-23	Washington Post Company|PCW							
					Newsweek.  Vol. 62, no. 19, Nov. 4, 1963.	B70245	1963-10-29	RE557249	1991-12-12	Newsweek, Inc.|PWH							
					Daily variety.  Vol. 121, no. 38, Oct. 29, 1963.	B70635	1963-10-29	RE548194	1991-10-23	Daily Variety|PWH							
					Chicago tribune.  Vol. 116, no. 302, Oct. 29, 1963.	B70731	1963-10-29	RE513078	1991-01-08	Chicago Tribune Company|PCW							
					The New York times.  Vol. 113, no. 38629, Oct. 29, 1963.	B70803	1963-10-29	RE539265	1991-08-05	New York Times Company|PCW							
					The Journal of surgical research.  Vol. 3, no. 9, Nov. 1963.	B70835	1963-10-29	RE562334	1991-12-19	W. B. Saunders Company|PCW							
					Dow Jones news service, New York.  Oct. 29, 1963.	B70904	1963-10-29	RE522244	1991-12-30	Dow Jones & Company, Inc.|PCW							
					Sports afield.  Vol. 150, no. 5, Nov. 1963.	B71019	1963-10-29	RE557475	1991-12-10	Hearst Corporation|PCW							
					Harvard business review.  Vol. 41, no. 6, Nov.-Dec. 1963.	B71285	1963-10-29	RE545050	1991-09-23	President and Fellows of Harvard College|PCW							
					Science & society.  Vol. 27, no. 4, fall 1963.	B71290	1963-10-29	RE543839	1991-01-17	Quarterly, Inc.|PCW							
					Chemistry.  Vol. 36, no. 10, Nov. 1963.	B71374	1963-10-29	RE552706	1991-11-19	American Chemical Society|PCW							
					The Reader's Digest.  Vol. 83, no. 499, Nov. 1963.	B71505	1963-10-29	RE545868	1991-09-23	Reader's Digest Association, Inc.|PWH							
					The Reader's Digest.  Vol. 83, no. 499, Nov. 1963.	B71506	1963-10-29	RE545869	1991-09-23	Reader's Digest Association, Inc.|PWH							
					Popular mechanics magazine.  Vol. 120, no. 5, Nov. 1963.	B71560	1963-10-29	RE516414	1991-02-04	Hearst Corporation|PCW							
					TV guide.  Vol. 11, no. 44, Nov. 2, 1963.	B71638	1963-10-29	RE548014	1991-10-03	News America Publications, Inc.|PCW							
					Daily variety.  Vol. 121, no. 39, Oct. 29, 1963.	B71810	1963-10-29	RE548200	1991-10-23	Daily Variety|PWH							
					Plays, the drama magazine for young people.  Vol. 23, no. 3, Dec. 1963.	B71982	1963-10-29	RE539892	1991-07-31	Plays, Inc.|PCW							
					Journal of consulting psychology.  Vol. 27, no. 5, Oct. 1963.	B72251	1963-10-29	RE517602	1991-02-28	American Psychological Association|PCW							
					National review.  Vol. 15, no. 17, Oct. 29, 1963.	B72461	1963-10-29	RE520440	1991-03-22	National Review, Inc.|PCW							
					The Reader's Digest.  Vol. 83, no. 499, Nov. 1963.	B72797	1963-10-29	RE556439	1991-11-01	Reader's Digest Association, Inc.|PWH							
					The Reader's digest.  Vol. 83, no. 499, Nov. 1963.	B72798	1963-10-29	RE537355	1991-07-30	Reader's Digest Association, Inc.|PWH							
					Los Angeles times.  Vol. 82, Oct. 30, 1963.	B73224	1963-10-29	RE560040	1991-12-24	Times-Mirror Company|PCW							
					Action comics.  No. 307, Dec. 1963.	B73870	1963-10-29	RE546204	1991-09-25	DC Comics, Inc.|PWH							
					Detective comics.  No. 322, Dec. 1963.	B73871	1963-10-29	RE546042	1991-09-26	DC Comics, Inc.|PWH							
					The Fox and the crow.  No. 83, Dec. 1963-Jan. 1964.	B73872	1963-10-29	RE545827	1991-09-30	DC Comics, Inc.|PWH							
					Strange adventures.  No. 159, Dec. 1963.	B73873	1963-10-29	RE547528	1991-10-07	DC Comics, Inc.|PWH							
					Metal men.  No. 5, Dec. 1963-Jan. 1964.	B73874	1963-10-29	RE545828	1991-09-30	DC Comics, Inc.|PWH							
					Adventure comics.  No. 315, Dec. 1963.	B73875	1963-10-29	RE546205	1991-09-25	DC Comics, Inc.|PWH							
					The Brave and the bold.  No. 51, Dec. 1963-Jan. 1964.	B73876	1963-10-29	RE546019	1991-09-25	DC Comics, Inc.|PWH							
					The Reader's Digest.  Vol. 83, no. 499, Nov. 1963.	B74407	1963-10-29	RE545870	1991-09-23	Reader's Digest Association, Inc.|PWH							
					The Reader's Digest.  Vol. 83, no. 499, Nov. 1963.	B75478	1963-10-29	RE545871	1991-09-23	Reader's Digest Association, Inc.|PWH							
					Current money awards--personal injuries and death.  Oct. 1963.	B75650	1963-10-29	RE534783	1991-07-01	Thomson Legal Publishing, Inc.|PWH							
					North Western reporter, second series.  Vol. 123, no. 8, Oct. 30, 1963.	B77462	1963-10-29	RE506906	1991-08-19	West Publishing Company|PWH							
					South Western reporter, second series.  Vol. 370, no. 7, Oct. 29, 1963.	B77465	1963-10-29	RE542226	1991-08-19	West Publishing Company|PWH							
					South Eastern reporter, second series.  Vol. 132, no. 9, Oct. 31, 1963.	B79234	1963-10-29	RE543090	1991-08-19	West Publishing Company|PWH							
					Journal of polymer science.  Vol. 1, no. 11, pt. B, Nov. 1963.	B80972	1963-10-29	RE558328	1991-12-17	John Wiley & Sons, Inc.|PCW							
					Fortune.  Vol. 68, no. 5, Nov. 1963.	B81075	1963-10-29	RE541066	1991-08-05	Time, Inc.|PCW							
					Horizon; a magazine of the arts.  Vol. 5, no. 8, Nov. 1963.	B81687	1963-10-29	RE555248	1991-12-02	Forbes, Inc.|PCW							
				Conrad Aiken.	A Seizure of limericks.	B81687	1963-10-29	RE592343	1991-12-26	Mary Aiken|W							
					Archie giant series magazine.  Vol. 1, no. 25, Jan. 1964.	B150356	1963-10-29	RE521646	1991-12-20	Archie Comic Publications, Inc.|PCW							
					Reader's digest teaching guide.|The Reader's digest, teachers ed., Nov. 1963	BB24661	1963-10-29	RE546056	1991-09-27	Reader's Digest Association, Inc.|PWH							
					Reader's Digest student guide.  Nov. 1963.|The Reader's Digest, School ed., Nov. 1963	BB24662	1963-10-29	RE556405	1991-11-01	Reader's Digest Association, Inc.|PWH							
				Selezione dal Reader's Digest, S.P.A., editor-in-chief: Mario Ghisalberti.	Selezione dal Reader's Digest.  Vol. 30, no. 182, nov. 1963.	BFO4566	1963-10-29	RE553278	1991-11-22	Reader's Digest Association, Inc.|PWH							
				D. Mazia, F. O. Schmitt & R. W. G. Wyckoff.	Experimental cell research.  Vol. 32, no. 1, Oct. 1963.	BI523	1963-10-29	RE541134	1991-08-08	Academic Press, Inc.|PCW							
				Jack Popplewell.	Breakfast in bed; a comedy in three acts.	DP5201	1963-10-29	RE554359	1991-10-23	Jack Popplewell|A							
				Walt Disney Productions.	Sword in the stone; cartoon strip.  Dec. 1, 1963.	K107696	1963-10-29	RE507326	1991-09-09	Walt Disney Company|PWH							
					Bruno Munari's zoo.  Author and illustrator: Bruno Munari.	A21561	1963-10-30	RE543532	1991-08-28	Bruno Munari|A							
					Paint all kinds of pictures.  Author & illustrator: Arnold Spilka.	A655386	1963-10-30	RE546392	1991-02-26	Arnold Spilka|A							
					A Day in late September.  Text: Merle Miller.	A655745	1963-10-30	RE544943	1991-09-16	David Elliott|E							
				Richard Schaap, foreword: Sargeant Shriver.	An Illustrated history of the Olympics.	A655857	1963-10-30	RE557759	1991-11-26	Richard Schaap|A||Alfred A. Knopf, Inc.|PWH							
					National aerospace standard NAS 77 and 44 other pages.	A658541	1963-10-30	RE578130	1991-12-16	Aerospace Industries Association of America, Inc.|PCW							
				the Lawyers Co-operative Publishing Company.	Ohio jurisprudence.  Table of cases cited A to R.	A659391	1963-10-30	RE534836	1991-07-01	Thomson Legal Publishing, Inc.|PWH							
				the Lawyers Co-operative Publishing Company.	Ohio jurisprudence.  Table of cases cited S to Z, tables of citations of Constitution and revised code-correlation tables.	A659603	1963-10-30	RE534838	1991-07-01	Thomson Legal Publishing, Inc.|PWH							
				Hodding Carter.	Doomed road of empire; the Spanish trail of conquest.	A659650	1963-10-30	RE548138	1991-10-21	Betty Carter|W||Hodding Carter III|C||Philip Carter|C							
				Jean Merrill.	Tell about the cowbarn, Daddy.	A663329	1963-10-30	RE537331	1991-01-10	Jean Merrill|A							
					Tell about the cowbarn, Daddy.  Ill.: Lili Cassel Wronker.	A663330	1963-10-30	RE549540	1991-10-21	Lili Cassel Wronker|A							
					Fruit is ripe for Timothy.  Text: Alice Rothschild.	A663331	1963-10-30	RE549541	1991-10-21	Alice Rothschild|A							
				Caskie Stinnett.	Back to abnormal.|Speaking of holiday	A663338	1963-10-30	RE569078	1991-12-24	Caskie Stinnett|A							
				H. B. Maynard.	Industrial engineering handbook.	A663480	1963-10-30	RE543765	1991-08-26	Hilda K. Maynard|W							
				Rudolf Steiner Publications, Inc., employer for hire.	Christianity as mystical fact and the mysteries of antiquity.|Khristianstvo kak misticheskii fakt i misterii drevnosti.	A664756	1963-10-30	RE528012	1991-04-08	Foundation for Advancement of Arts & Letters|PWH							
				W. T. (P. D.) Ballard.	Age of the junkman.	A669242	1963-10-30	RE559995	1991-10-15	Phoebe Ballard|W							
					Superman.  Release week of Nov. 25, 1963.	A670902	1963-10-30	RE549261	1991-10-31	DC Comics, Inc.|PWH							
				Suzanne Keller.	Beyond the ruling class; strategic elites in modern society.	A671982	1963-10-30	RE527917	1991-06-03	Suzanne Keller|A							
				Jean Fritz.	I, Adam.	A676752	1963-10-30	RE553361	1991-11-22	Jean Fritz|A							
					The Economists of the new frontier; an anthology.  Editors: B. Hughel Wilkins & Charles B. Friday.	A676810	1963-10-30	RE527919	1991-06-03	B. Hughel Wilkins|A||Jean Friday|W							
				David Cushman Coyle.	National development and how it works.	A678090	1963-10-30	RE543696	1991-08-21	Mrs. David Coyle|W							
				Thomas D. Luckey.	Germfree life and gnotobiology.	A756144	1963-10-30	RE562383	1991-12-19	Thomas D. Luckey|A							
				Zdenek Kopel.	Advances in astronomy and astrophysics.  Vol. 2.	A756152	1963-10-30	RE540071	1991-08-08	Academic Press, Inc.|PCW							
				Mary Drewery (Mary Drewery Smith), illustrated by William Stobbs.	Devil in print.	AF24590	1963-10-30	RE565870	1991-12-27	Mary Smith|A							
				Herge, pseud. of Georges Remi, translation: Georges Wagner.	Tim in Tibet.	AFO41835	1963-10-30	RE568689	1991-11-22	Fanny Vlamynck|W							
				P. J. Helm.	Alfred the Great.	AI9173	1963-10-30	RE562745	1991-12-23	P. J. Helm|A							
					The Washington post and times herald.  Vol. 86, no. 329, Oct. 30, 1963.	B69157	1963-10-30	RE559825	1991-12-23	Washington Post Company|PCW							
					New York herald tribune.  Vol. 123, no. 42587, Oct. 30, 1963.	B70605	1963-10-30	RE566777	1991-12-30	IHT Corporation|PWH							
					Daily variety.  Vol. 121, no. 40, Oct. 30, 1963.	B70638	1963-10-30	RE548197	1991-10-23	Daily Variety|PWH							
					Chicago tribune.  Vol. 116, no. 303, Oct. 30, 1963.	B70732	1963-10-30	RE513079	1991-01-08	Chicago Tribune Company|PCW							
					The Christian Science monitor, Boston.  Vol. 55, no. 285, Oct. 30, 1963.	B70738	1963-10-30	RE513970	1991-01-14	Christian Science Publishing Society|PWH							
					The Wall Street journal.  Vol. 162, no. 86, Oct. 30, 1963.	B70745	1963-10-30	RE521751	1991-12-30	Dow Jones & Company, Inc.|PCW							
					The New York times.  Vol. 113, no. 38630, Oct. 30, 1963.	B70802	1963-10-30	RE539264	1991-08-05	New York Times Company|PCW							
					Little Orphan Annie.	B70811	1963-10-30	RE558853	1991-12-17	Tribune Media Services, Inc.|PWH							
					Dow Jones news service, New York.  Oct. 30, 1963.	B70905	1963-10-30	RE522245	1991-12-30	Dow Jones & Company, Inc.|PCW							
					Los Angeles times.  Vol. 82, Oct. 31, 1963.	B71100	1963-10-30	RE560037	1991-12-24	Times-Mirror Company|PCW							
					Clinical symposia.  Vol. 15, no. 3, July/Aug./Sept. 1963.	B71321	1963-10-30	RE522366	1991-02-01	Ciba-Geigy Corporation|PWH							
					Rosicrucian digest.  Vol. 41, no. 11, Nov. 1963.	B71981	1963-10-30	RE566120	1991-12-30	Supreme Grand Lodge of AMORC, Inc.|PCW							
					The American journal of sociology.  Vol. 69, no. 3.	B72348	1963-10-30	RE540308	1991-08-12	University of Chicago|PCW							
					Scott's Monthly stamp journal.  Vol. 44, no. 8, Nov. 1963.	B73639	1963-10-30	RE546420	1991-09-27	Scott Publishing Company|PCW							
					The Nation.  Vol. 197, no. 15, Nov. 9, 1963.	B73709	1963-10-30	RE567876	1991-12-09	Nation Company, Inc.|PCW							
					Federal rules decisions.  Vol. 33, no. 3, Oct. 1963.	B77466	1963-10-30	RE541931	1991-08-19	West Publishing Company|PWH							
					North Eastern reporter, second series.  Vol. 192, no. 9 & v. 193, no. 1, Oct. 30, 1963.	B77470	1963-10-30	RE542394	1991-08-19	West Publishing Company|PWH							
					Focus/midwest.  Vol. 2, no. 8, Sept. 1963.	B77930	1963-10-30	RE545154	1991-08-09	Charles Klotzer|PCW||Rose Klotzer|PCW							
					Technology and culture.  Vol. 4, no. 4.	B78331	1963-10-30	RE507084	1991-08-12	Wayne State University|PCW							
					Pacific reporter, second series.  Vol. 385, no. 3, Nov. 1, 1963.	B79587	1963-10-30	RE543091	1991-08-19	West Publishing Company|PWH							
				Edmond Hamilton.	After a judgement; short story.	B88695	1963-10-30	RE579428	1991-12-30								
